,unique_id,city,job_qry,job_title,company_name,summary,link,date,period,min_salary,max_salary,min_ago
6726,p_9518b67a3b9c0978,Boston,data+engineer,Senior Business Intelligence Engineer,Humana,Data Analysis Skills:. Experience analyzing data to solve a wide variety of business problems and create data visualizations that drive strategic direction....,https://www.indeed.com/company/Humana/jobs/Senior-Business-Intelligence-Engineer-9518b67a3b9c0978?fccid=5f1f0e6dcc6cbc83&vjs=3,5 days ago,year,90000.0,125000.0,7200
6759,p_81ccb1f8b64ed460,Boston,data+engineer,Associate Software Engineer,Welltok,"Ultimately, your code will be part of systems within Welltok's product suite that help our clients improve their personal wellness, which is why we are...",https://www.indeed.com/rc/clk?jk=81ccb1f8b64ed460&fccid=463f6c69f0274991&vjs=3,21 days ago,year,86000.0,129000.0,30240
6761,p_c9d136c671b7da80,Boston,data+engineer,Data Scientist,Celect,You will collaborate with a talented and agile team of engineers and data scientists building the next generation of retail optimization based on machine...,https://www.indeed.com/rc/clk?jk=c9d136c671b7da80&fccid=98cf89b6f2757d12&vjs=3,30+ days ago,year,110000.0,162000.0,43200
6762,p_b5ad117eac101765,Boston,data+engineer,Data Science Associate,Elemental Machines,Build data analysis tools for mining IoT time series data and large scientific data sets. 1-2 years experience working on data science products/tools that have...,https://www.indeed.com/rc/clk?jk=b5ad117eac101765&fccid=99b7ff67c7a78b44&vjs=3,30+ days ago,year,100000.0,148000.0,43200
6763,p_95ae5f5aa855d835,Boston,data+engineer,"Software Engineer, Data Storage",Fitbit,"Core data storage infrastructure including sharding system, id generation, time series service, data migration frameworks....",https://www.indeed.com/rc/clk?jk=95ae5f5aa855d835&fccid=477cda8eacc52791&vjs=3,30+ days ago,year,94000.0,141000.0,43200
6772,p_fc95981f3f40ccfa,Boston,data+engineer,Network/Firewall Engineer,Leidos Cyber,"Network Analyst, Network Engineer, Firewall Engineer. Ability to understand and correlate data from multiple sources, not limited to user authentication events,...",https://www.indeed.com/company/Industrial-Defender/jobs/Network-Firewall-Engineer-fc95981f3f40ccfa?fccid=4d0f75455bcb30ea&vjs=3,10 hours ago,year,65000.0,75000.0,600
6774,p_292737ab96cc6699,Boston,data+engineer,Data Scientist,TDMK Digital,We are looking for data scientists who will be able to work in a team composed of data scientists and data engineers to support a variety of software...,https://www.indeed.com/rc/clk?jk=292737ab96cc6699&fccid=ca4b14dc1f54d1cc&vjs=3,30+ days ago,year,90000.0,139000.0,43200
6777,p_f94ceb75dd4826b0,Boston,data+engineer,Quality Systems Engineer I,Boston Scientific Corporation,"Quality Systems Engineer I. Quality Engineer, Medical, Engineer, ERP, Engineering, Quality, Healthcare, Technology....",https://www.indeed.com/rc/clk?jk=f94ceb75dd4826b0&fccid=d13187a50c252e33&vjs=3,27 days ago,year,72000.0,112000.0,38880
6778,p_956e8711bf6ff6af,Boston,data+engineer,Manufacturing Process Engineer,Adcotron EMS,"Component verification and data retrieval (Bartector software). Growing and fast pace electronics contract manufacturer is seeking a full-time, entry level...",https://www.indeed.com/company/Adcotron-EMS/jobs/Manufacturing-Process-Engineer-956e8711bf6ff6af?fccid=dd3f4fe71ea15b98&vjs=3,9 days ago,year,53000.0,73000.0,12960
6812,p_dc99ddddd49535c5,Boston,data+engineer,Quality Assurance System Engineer,Commonwealth of Massachusetts,Qlty Assur Sys Engineer MSLC. Create relevant test data for all types of testing. Responsible for testing and implementing software and hardware applications....,https://www.indeed.com/rc/clk?jk=dc99ddddd49535c5&fccid=4dd38d4e4cf0b7c0&vjs=3,9 days ago,year,63813.0,84194.0,12960
6846,p_468dc80e558bb6bb,Boston,data+engineer,Quality Systems Engineer,Qura Inc,QUALITY SYSTEMS ENGINEER *. QURA is engaged in developing a wireless implantable pressure sensor and data management system....,https://www.indeed.com/company/Qura-Inc/jobs/Quality-System-Engineer-468dc80e558bb6bb?fccid=24a54de228f5d9ad&vjs=3,9 days ago,year,76000.0,119000.0,12960
6853,p_3c2852227c779369,Boston,data+engineer,Senior Data Integration Engineer,New England Controls,"Install and configure data collection systems, databases and historians to collect and organize manufacturing data;...",https://www.indeed.com/rc/clk?jk=3c2852227c779369&fccid=bd7c40b08330c9d1&vjs=3,20 days ago,year,100000.0,146000.0,28800
6863,p_d80230d82cba93a7,Boston,data+engineer,Data Integration Engineer,NECI,The Data Integration Engineer is a customer facing individual capable of executing projects in the Data Historian space....,https://www.indeed.com/rc/clk?jk=d80230d82cba93a7&fccid=bd7c40b08330c9d1&vjs=3,5 months ago,year,90000.0,131000.0,216000
6864,p_53ba4fa576d8e3f3,Boston,data+engineer,Software Developer (Entry Level),Azara Healthcare,"Design, developing and testing new features within our data warehouse. You will work on designing, implementing and improving our data warehouse / business...",https://www.indeed.com/rc/clk?jk=53ba4fa576d8e3f3&fccid=f6a7f5efb7a3c587&vjs=3,30+ days ago,year,59000.0,88000.0,43200
6868,p_ceecd4a265729e8f,Boston,data+engineer,"Sales Engineer, Google Cloud",Google,"Experience with Relational Databases, NoSQL Databases and/or Big Data technologies. As a Sales Engineer, you will work hand-in-hand with the Sales team to...",https://www.indeed.com/rc/clk?jk=ceecd4a265729e8f&fccid=a5b4499d9e91a5c6&vjs=3,5 months ago,year,103000.0,143000.0,216000
6896,p_ec0e38057337d960,Boston,data+engineer,Technical Support Engineer,VRHealth USA Inc.,We're now hiring a Technical Support Engineer to join our existing top-notch team. XRHealth creates an XR Platform combining Medical applications with advanced...,https://www.indeed.com/company/VRHealth-USA-Inc./jobs/Technical-Support-Engineer-ec0e38057337d960?fccid=c89a8344791466c0&vjs=3,30+ days ago,year,55000.0,65000.0,43200
6920,p_b7467a5b718a84c2,Boston,data+engineer,Interdisciplinary Engineer,US Department of Defense,"Engineers, All Other. Electrical And Electronics Engineers. Engineer education or professional certificates)....",https://www.indeed.com/rc/clk?jk=b7467a5b718a84c2&fccid=ca509b164585637a&vjs=3,7 days ago,year,82721.0,107542.0,10080
6921,p_292737ab96cc6699,Boston,data+engineer,Data Scientist,TDMK Digital,We are looking for data scientists who will be able to work in a team composed of data scientists and data engineers to support a variety of software...,https://www.indeed.com/rc/clk?jk=292737ab96cc6699&fccid=ca4b14dc1f54d1cc&vjs=3,30+ days ago,year,90000.0,139000.0,43200
6939,p_292737ab96cc6699,Boston,data+engineer,Data Scientist,TDMK Digital,We are looking for data scientists who will be able to work in a team composed of data scientists and data engineers to support a variety of software...,https://www.indeed.com/rc/clk?jk=292737ab96cc6699&fccid=ca4b14dc1f54d1cc&vjs=3,30+ days ago,year,90000.0,139000.0,43200
6942,p_968203faab2e99d0,Boston,data+engineer,Bridge Rater,Commonwealth of Massachusetts,Civil Engineer III. Evaluates and recommends alternative methods for improving the live load carrying capacity of existing bridges of moderate complexity...,https://www.indeed.com/rc/clk?jk=968203faab2e99d0&fccid=4dd38d4e4cf0b7c0&vjs=3,1 hour ago,year,64561.0,89888.0,60
6956,p_b1e6cf76aec9c01f,Boston,data+engineer,Life Science Application Engineer,TetraScience,TetraScience is a cloud-based data platform for Life Science R&D. TetraScience is currently seeking an Life Science Application Engineer for the Lab Monitoring...,https://www.indeed.com/rc/clk?jk=b1e6cf76aec9c01f&fccid=cf7c2c7f93aab1dd&vjs=3,12 days ago,year,50000.0,80000.0,17280
6977,p_ec0e38057337d960,Boston,data+engineer,Technical Support Engineer,VRHealth USA Inc.,We're now hiring a Technical Support Engineer to join our existing top-notch team. XRHealth creates an XR Platform combining Medical applications with advanced...,https://www.indeed.com/company/VRHealth-USA-Inc./jobs/Technical-Support-Engineer-ec0e38057337d960?fccid=c89a8344791466c0&vjs=3,30+ days ago,year,55000.0,65000.0,43200
6993,p_7a32e6fa26ff4cd7,Boston,data+engineer,Front-end Application Engineer,LogRocket,"By recording videos of user sessions along with logs and network data, LogRocket intelligently highlights UX issues and surfaces the root cause of every bug....",https://www.indeed.com/rc/clk?jk=7a32e6fa26ff4cd7&fccid=13de75ca0ef07ac8&vjs=3,19 hours ago,year,89000.0,132000.0,1140
6994,p_fceef9ed3595ef44,Boston,data+engineer,Energy Systems Engineer,Commonwealth of Massachusetts,Ability to analyze and determine the applicability of mechanical engineering data. The Energy Systems Engineer will review proposals and draft recommendations...,https://www.indeed.com/rc/clk?jk=fceef9ed3595ef44&fccid=4dd38d4e4cf0b7c0&vjs=3,30+ days ago,year,35248.0,96989.0,43200
6995,p_cf538bc60c2c1a14,Boston,data+engineer,DevOps Engineer,SAP,We are looking for a driven and an experienced Senior DevOps engineer to provide full application lifecycle & deployment support....,https://www.indeed.com/rc/clk?jk=cf538bc60c2c1a14&fccid=156c7820d1988640&vjs=3,19 days ago,year,104000.0,142000.0,27360
6996,p_ab160da1e73e0c1b,Boston,data+engineer,Software Development Engineer,DELL,"Software Development Engineer. Our technologies connect applications, assure data quality and automate workflows....",https://www.indeed.com/rc/clk?jk=ab160da1e73e0c1b&fccid=0918a251e6902f97&vjs=3,1 day ago,year,98000.0,148000.0,1440
7010,p_2ee498771a202469,Boston,data+engineer,Temporary Associate Network Engineer,Center For Health Information And Analysis,"Specifically, the Temporary Associate Network Engineer will:. The Information Technology Group at CHIA is seeking a Temporary Associate Network Engineer to help...",https://www.indeed.com/rc/clk?jk=2ee498771a202469&fccid=7465094da85cc688&vjs=3,30+ days ago,hour,62400.0,104000.0,43200
7027,p_1ad5728c10492da8,Boston,data+engineer,Data Scientist (Signal Processing Engineer),ClearMotion,"Data collection, data analysis, mathematical modeling, and system identification. Experience working with real-world data sets with possible noise in data and...",https://www.indeed.com/rc/clk?jk=1ad5728c10492da8&fccid=a40048fb39b6626c&vjs=3,4 months ago,year,91000.0,134000.0,172800
7034,p_97eb73aa8a06a5fc,Boston,data+engineer,Data Scientist II,"Cell Signaling Technology, Inc","Strong interpersonal skills and the ability to work effectively within a cross-functional team of data engineers, data visualization and reporting specialists,...",https://www.indeed.com/rc/clk?jk=97eb73aa8a06a5fc&fccid=f6ebf41678ac6ffd&vjs=3,26 days ago,year,89000.0,131000.0,37440
7036,p_22e65f926076ba51,Boston,data+engineer,Data Scientist/Engineer,EMD,"Experience and ability to build reproducible data manipulation software pipelines in Python, SQL or any other non-proprietary language that can be handed over...",https://www.indeed.com/rc/clk?jk=22e65f926076ba51&fccid=f89587519f04b5aa&vjs=3,6 months ago,year,111000.0,164000.0,259200
7038,p_a54bf284fab7ad1a,Boston,data+engineer,Associate Software Engineer,Harvard University,"Job Code383857 Software Engineer. Familiarity with design patterns, algorithms and data structures, and the ability to apply them effectively....",https://www.indeed.com/rc/clk?jk=a54bf284fab7ad1a&fccid=5507a64404691526&vjs=3,19 days ago,year,77000.0,116000.0,27360
7040,p_2a9797bebc3e8155,Boston,data+engineer,"Associate Process Engineer, Upstream Manufacturing Science & Technology",Solid Biosciences,Data analysis – statistics a plus. Experience with data analysis and statistics a plus. This position will provide engineering support in the upstream process...,https://www.indeed.com/rc/clk?jk=2a9797bebc3e8155&fccid=7592880b80d8f345&vjs=3,30+ days ago,year,75000.0,103000.0,43200
7042,p_ecbc2ec3392da0cb,Boston,data+engineer,Senior Backend Engineer – Creator,Spotify,"You have a deep understanding of system design, data structures, and algorithms. Spotify is looking for a Senior Backend Engineer to join our Creator...",https://www.indeed.com/rc/clk?jk=ecbc2ec3392da0cb&fccid=fe404d18bb9eef1e&vjs=3,12 days ago,year,116000.0,175000.0,17280
7044,p_6a1d9677886f0ca6,Boston,data+engineer,Associate Data Scientist,Biogen,Biogen is looking for a Associate Data Scientist to join our Data Science team in the Global Data and Analytics Center of Excellence within our commercial...,https://www.indeed.com/rc/clk?jk=6a1d9677886f0ca6&fccid=04233dcb6353e8e1&vjs=3,30+ days ago,year,85000.0,126000.0,43200
7045,p_18b47c413b1df62c,Boston,data+engineer,Data Scientist,Hospital IQ,Experience working with data from EHRs and other healthcare data systems. Work in a highly collaborative environment as part of Hospital IQ’s remote team of...,https://www.indeed.com/rc/clk?jk=18b47c413b1df62c&fccid=9f43a6ff9d1c379d&vjs=3,30+ days ago,year,95000.0,140000.0,43200
7078,p_8932743d9e9630c5,Boston,data+engineer,Junior Information Security Analyst,Commonwealth of Massachusetts,"Maintaining reports and cleansing data. Support Security Analysts and Engineers in maintaining security standards, processes and procedures....",https://www.indeed.com/rc/clk?jk=8932743d9e9630c5&fccid=4dd38d4e4cf0b7c0&vjs=3,30+ days ago,year,52015.0,74146.0,43200
7082,p_b75c8e67a384cb95,Boston,data+engineer,"Sr. Backend Engineer, Microservices",Eagle Investment Systems,"Experience with Big Data products such as HDP, SQL data warehouse, MapR, etc. Already an industry leader in Financial Technology, Eagle is building the next...",https://www.indeed.com/company/Eagle-Investment-Systems/jobs/Senior-Backend-Engineer-b75c8e67a384cb95?fccid=ef7309d21cf8a933&vjs=3,15 days ago,year,160000.0,180000.0,21600
7114,p_47865405d251bb5e,Boston,data+engineer,Field Service Manager - Print,Evolving TA,Define and collect data needed to support a Digital Service P&L. Create and manage field engineer and customer training vehicles to ensure technician expertise...,https://www.indeed.com/company/Evolving-TA/jobs/Field-Service-Manager-47865405d251bb5e?fccid=5e3894b162f85e4c&vjs=3,10 hours ago,year,125000.0,125000.0,600
7136,p_88f8fe9688434db4,Boston,data+engineer,Infrastructure Engineer,MIT,"INFRASTRUCTURE ENGINEER, Information Systems and Technology (IS&T), to be responsible for the operations of secure, resilient, and highly available connectivity...",https://www.indeed.com/rc/clk?jk=88f8fe9688434db4&fccid=71cf745ec1b3aae4&vjs=3,30+ days ago,year,75000.0,90000.0,43200
7151,p_06815d4a376f8547,Boston,data+engineer,Data Scientist,Aspen Technology,Practical experience with data manipulation together with familiarity of available tools to automate data wrangling and data visualization....,https://www.indeed.com/rc/clk?jk=06815d4a376f8547&fccid=b3fc015a7c99e39b&vjs=3,29 days ago,year,104000.0,153000.0,41760
7152,p_789d4f9e7dd5487c,Boston,data+engineer,"SOFTWARE ENGINEER, Hariri Institute",Boston University,"As a software engineer, you will work within an agile team defining and building prototypes and production-quality open source libraries, applications, systems,...",https://www.indeed.com/rc/clk?jk=789d4f9e7dd5487c&fccid=2e7c6e6217aa02b5&vjs=3,14 days ago,year,80000.0,119000.0,20160
7157,p_1f76944b57986c21,Boston,data+engineer,Software Engineer – Science and Engineering,TriNetX Inc,"For this particular position, we're looking for engineers that bridge the gap between data science and software engineering....",https://www.indeed.com/rc/clk?jk=1f76944b57986c21&fccid=a0e06e29d374e9ca&vjs=3,30+ days ago,year,102000.0,153000.0,43200
7169,p_c733f49a9664885c,Boston,data+engineer,"Software Engineer, Node.js",Starry,"Collaborate on data architecture and implementations using MongoDB, Redis, Elasticsearch, and other NoSQL databases....",https://www.indeed.com/rc/clk?jk=c733f49a9664885c&fccid=c9a652d12a93e3c1&vjs=3,2 days ago,year,80000.0,120000.0,2880
